Product_ID,Product_Name_x,Category_x,Units_Sold,Revenue,Selling_Price_x,Cost_Price_x,Order_Date,Customer_Region,Product_Name_y,Category_y,Cost_Price_y,Selling_Price_y
P005,Product_5,Books,2,840,420,313,2024-01-07,East,Wireless Earbuds,Books,313,420
P007,Product_7,Home & Kitchen,1,239,239,84,2024-01-07,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,7,2359,337,255,2024-01-07,East,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,6,1728,288,130,2024-01-07,North,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,1,569,569,469,2024-01-07,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,1,254,254,99,2024-01-07,West,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,4,2364,591,409,2024-01-07,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,5,3095,619,437,2024-01-07,North,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,5,515,103,51,2024-01-07,North,Air Purifier,Clothing,51,103
P016,Product_16,Clothing,5,635,127,103,2024-01-07,East,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,3,645,215,155,2024-01-07,South,Tennis Racket,Sports,155,215
P018,Product_18,Books,7,2492,356,309,2024-01-07,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,3,1539,513,359,2024-01-07,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,3,993,331,240,2024-01-07,West,Camping Tent,Sports,240,331
P021,Product_21,Clothing,3,1446,482,451,2024-01-07,West,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,4,1792,448,267,2024-01-07,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,4,580,145,93,2024-01-07,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,3,834,278,211,2024-01-07,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,3,1263,421,251,2024-01-07,South,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,3,1728,576,495,2024-01-07,North,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-01-07,East,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,4,2072,518,400,2024-01-07,South,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,1,544,544,353,2024-01-07,West,Mechanical Keyboard,Sports,353,544
P031,Product_31,Home & Kitchen,7,2226,318,264,2024-01-07,South,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,1,421,421,301,2024-01-07,North,Formal Trousers,Sports,301,421
P033,Product_33,Sports,1,433,433,239,2024-01-07,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,1,495,495,345,2024-01-07,East,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,3,846,282,262,2024-01-07,North,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,1,281,281,257,2024-01-07,East,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,3,1341,447,286,2024-01-07,South,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,6,3054,509,387,2024-01-07,South,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,1,462,462,416,2024-01-07,North,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,2,516,258,102,2024-01-07,East,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,3,1089,363,329,2024-01-07,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,3,1704,568,459,2024-01-07,South,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,7,2289,327,266,2024-01-07,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,5,2220,444,301,2024-01-07,South,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-01-07,South,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,1,511,511,429,2024-01-07,West,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,7,1435,205,90,2024-01-07,North,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,5,1385,277,206,2024-01-07,South,Math Workbook,Books,206,277
P049,Product_49,Clothing,3,537,179,64,2024-01-07,East,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,2,1002,501,350,2024-01-07,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,3,675,225,141,2024-01-08,South,Smartphone X1,Sports,141,225
P002,Product_2,Books,2,1048,524,416,2024-01-08,East,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,4,2332,583,493,2024-01-08,South,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,3,1515,505,477,2024-01-08,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,3,1260,420,313,2024-01-08,West,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,6,3768,628,480,2024-01-08,North,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,1,239,239,84,2024-01-08,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,4,1348,337,255,2024-01-08,South,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-01-08,South,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,2,1138,569,469,2024-01-08,West,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-01-08,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,3,1773,591,409,2024-01-08,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,1,619,619,437,2024-01-08,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,3,309,103,51,2024-01-08,South,Air Purifier,Clothing,51,103
P015,Product_15,Sports,2,1162,581,439,2024-01-08,North,Table Lamp,Sports,439,581
P016,Product_16,Clothing,4,508,127,103,2024-01-08,South,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,6,1290,215,155,2024-01-08,West,Tennis Racket,Sports,155,215
P018,Product_18,Books,5,1780,356,309,2024-01-08,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,5,2565,513,359,2024-01-08,East,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,3,993,331,240,2024-01-08,North,Camping Tent,Sports,240,331
P021,Product_21,Clothing,3,1446,482,451,2024-01-08,East,Fiction Novel A,Clothing,451,482
P023,Product_23,Sports,3,435,145,93,2024-01-08,East,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,4,1112,278,211,2024-01-08,West,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,6,2526,421,251,2024-01-08,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,2,1152,576,495,2024-01-08,North,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,1,375,375,319,2024-01-08,North,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-01-08,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,2,1088,544,353,2024-01-08,South,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,1,443,443,320,2024-01-08,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,2,636,318,264,2024-01-08,North,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,5,2105,421,301,2024-01-08,North,Formal Trousers,Sports,301,421
P033,Product_33,Sports,6,2598,433,239,2024-01-08,West,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,4,1980,495,345,2024-01-08,East,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,2,564,282,262,2024-01-08,East,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,5,1405,281,257,2024-01-08,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,4,1788,447,286,2024-01-08,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,3,1527,509,387,2024-01-08,West,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,4,1848,462,416,2024-01-08,South,Electric Kettle,Electronics,416,462
P041,Product_41,Sports,2,726,363,329,2024-01-08,East,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,2,1136,568,459,2024-01-08,North,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,3,981,327,266,2024-01-08,West,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,5,2220,444,301,2024-01-08,North,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,3,1305,435,237,2024-01-08,South,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,5,2555,511,429,2024-01-08,East,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-01-08,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,4,1108,277,206,2024-01-08,North,Math Workbook,Books,206,277
P049,Product_49,Clothing,5,895,179,64,2024-01-08,East,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,2,1002,501,350,2024-01-08,East,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,1,225,225,141,2024-01-09,North,Smartphone X1,Sports,141,225
P003,Product_3,Home & Kitchen,4,2332,583,493,2024-01-09,East,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,3,1515,505,477,2024-01-09,East,LED TV 42inch,Books,477,505
P005,Product_5,Books,4,1680,420,313,2024-01-09,West,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,1,628,628,480,2024-01-09,East,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,1,239,239,84,2024-01-09,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-01-09,East,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-01-09,South,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,1,569,569,469,2024-01-09,South,Backpack Travel,Books,469,569
P011,Product_11,Sports,2,508,254,99,2024-01-09,West,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,5,2955,591,409,2024-01-09,West,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,2,1238,619,437,2024-01-09,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,3,309,103,51,2024-01-09,East,Air Purifier,Clothing,51,103
P015,Product_15,Sports,4,2324,581,439,2024-01-09,West,Table Lamp,Sports,439,581
P016,Product_16,Clothing,2,254,127,103,2024-01-09,North,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,2,430,215,155,2024-01-09,East,Tennis Racket,Sports,155,215
P018,Product_18,Books,2,712,356,309,2024-01-09,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,5,2565,513,359,2024-01-09,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,3,993,331,240,2024-01-09,West,Camping Tent,Sports,240,331
P021,Product_21,Clothing,2,964,482,451,2024-01-09,East,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,4,1792,448,267,2024-01-09,West,Fiction Novel B,Books,267,448
P023,Product_23,Sports,7,1015,145,93,2024-01-09,West,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,1,278,278,211,2024-01-09,West,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,7,2947,421,251,2024-01-09,South,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,3,1728,576,495,2024-01-09,West,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,1,375,375,319,2024-01-09,South,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-01-09,North,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,1,544,544,353,2024-01-09,East,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,4,1772,443,320,2024-01-09,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,3,954,318,264,2024-01-09,North,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,2,842,421,301,2024-01-09,South,Formal Trousers,Sports,301,421
P033,Product_33,Sports,1,433,433,239,2024-01-09,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,2,990,495,345,2024-01-09,South,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,3,846,282,262,2024-01-09,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,3,843,281,257,2024-01-09,South,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,1,447,447,286,2024-01-09,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,7,3563,509,387,2024-01-09,North,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,2,924,462,416,2024-01-09,South,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,3,774,258,102,2024-01-09,West,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,4,1452,363,329,2024-01-09,North,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,3,1704,568,459,2024-01-09,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,6,1962,327,266,2024-01-09,West,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,5,2220,444,301,2024-01-09,South,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-01-09,West,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,1,511,511,429,2024-01-09,West,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,5,1025,205,90,2024-01-09,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-01-09,South,Math Workbook,Books,206,277
P049,Product_49,Clothing,5,895,179,64,2024-01-09,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,1,501,501,350,2024-01-09,North,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,3,675,225,141,2024-01-10,North,Smartphone X1,Sports,141,225
P002,Product_2,Books,3,1572,524,416,2024-01-10,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-01-10,South,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,2,1010,505,477,2024-01-10,South,LED TV 42inch,Books,477,505
P005,Product_5,Books,1,420,420,313,2024-01-10,West,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,4,2512,628,480,2024-01-10,North,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,1,239,239,84,2024-01-10,South,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,7,2359,337,255,2024-01-10,North,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-01-10,West,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,3,1707,569,469,2024-01-10,South,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-01-10,West,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,6,3546,591,409,2024-01-10,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,2,1238,619,437,2024-01-10,West,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,1,103,103,51,2024-01-10,West,Air Purifier,Clothing,51,103
P015,Product_15,Sports,5,2905,581,439,2024-01-10,West,Table Lamp,Sports,439,581
P016,Product_16,Clothing,2,254,127,103,2024-01-10,South,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,6,1290,215,155,2024-01-10,West,Tennis Racket,Sports,155,215
P018,Product_18,Books,3,1068,356,309,2024-01-10,West,Football Size 5,Books,309,356
P019,Product_19,Electronics,4,2052,513,359,2024-01-10,East,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,2,662,331,240,2024-01-10,South,Camping Tent,Sports,240,331
P022,Product_22,Books,3,1344,448,267,2024-01-10,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,5,725,145,93,2024-01-10,West,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,3,834,278,211,2024-01-10,South,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,2,842,421,251,2024-01-10,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,3,1728,576,495,2024-01-10,West,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,3,1125,375,319,2024-01-10,North,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-01-10,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,2,1088,544,353,2024-01-10,South,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-01-10,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,2,636,318,264,2024-01-10,East,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,1,421,421,301,2024-01-10,East,Formal Trousers,Sports,301,421
P033,Product_33,Sports,2,866,433,239,2024-01-10,North,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,4,1980,495,345,2024-01-10,South,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,4,1128,282,262,2024-01-10,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,4,1124,281,257,2024-01-10,South,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,3,1341,447,286,2024-01-10,West,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,3,1527,509,387,2024-01-10,South,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,1,462,462,416,2024-01-10,South,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,4,1032,258,102,2024-01-10,North,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,2,726,363,329,2024-01-10,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,2,1136,568,459,2024-01-10,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,2,654,327,266,2024-01-10,East,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,6,2664,444,301,2024-01-10,West,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,1,435,435,237,2024-01-10,West,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,2,1022,511,429,2024-01-10,North,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-01-10,South,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,2,554,277,206,2024-01-10,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,5,895,179,64,2024-01-10,West,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,3,1503,501,350,2024-01-10,North,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,1,225,225,141,2024-01-11,West,Smartphone X1,Sports,141,225
P002,Product_2,Books,3,1572,524,416,2024-01-11,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,5,2915,583,493,2024-01-11,North,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,4,2020,505,477,2024-01-11,East,LED TV 42inch,Books,477,505
P005,Product_5,Books,4,1680,420,313,2024-01-11,East,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,5,3140,628,480,2024-01-11,West,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-01-11,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,3,1011,337,255,2024-01-11,South,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-01-11,West,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,8,4552,569,469,2024-01-11,South,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-01-11,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,4,2364,591,409,2024-01-11,West,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,5,3095,619,437,2024-01-11,West,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,4,412,103,51,2024-01-11,North,Air Purifier,Clothing,51,103
P015,Product_15,Sports,3,1743,581,439,2024-01-11,West,Table Lamp,Sports,439,581
P016,Product_16,Clothing,3,381,127,103,2024-01-11,East,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,1,215,215,155,2024-01-11,West,Tennis Racket,Sports,155,215
P018,Product_18,Books,4,1424,356,309,2024-01-11,South,Football Size 5,Books,309,356
P019,Product_19,Electronics,4,2052,513,359,2024-01-11,West,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,3,993,331,240,2024-01-11,South,Camping Tent,Sports,240,331
P021,Product_21,Clothing,2,964,482,451,2024-01-11,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,5,2240,448,267,2024-01-11,West,Fiction Novel B,Books,267,448
P023,Product_23,Sports,1,145,145,93,2024-01-11,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,7,1946,278,211,2024-01-11,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,3,1263,421,251,2024-01-11,West,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,4,2304,576,495,2024-01-11,South,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-01-11,West,Gaming Console Z,Home & Kitchen,319,375
